year,clean_name,incentive,cur_munilevel_rate,av,eav,pins_in_muni,incent_pins,final_tax_to_dist,current_taxable_eav,new_av,new_taxable_eav,munilevy,cur_muni_taxable_eav,new_muni_taxable_eav,new_comp_rate,group_taxes_hyp,group_taxes_cur,pct_eav,rate_change,pct_taxburden_current,pct_taxburden_no_incent,burden_shift,av_change_perPIN
2021,Forestview,Incentive,13.010892045454543,2745381,8243556,9,1,1115833.61,8609236.755,6863452.5,21523091.887500003,9139937.28,72049196.2952,84963051.42770001,10.757543575018257,231535598.84890324,112013850.0130644,0.1144156551896082,2.2533484704362863,12.255428738900974,25.33229624622799,-13.08,457563.5
2021,Forestview,Non-Incentive,13.010892045454543,22917212,68813510,519,5,8024103.67,63439959.5402,22917212,63439959.5402,9139937.28,72049196.2952,84963051.42770001,10.757543575018257,682458129.1510967,825410464.9455463,0.955090598346958,2.2533484704362863,90.30811040155697,74.66770375377202,15.64,NA
2021,Frankfort,Non-Incentive,8.411,31486,31486,1,1,2647.31,31474.37879,31486,31474.37879,2647.31,31474.37879,31474.37879,8.410999999914534,264731,264731.00000268995,1.000369227620902,8.546585661406425e-11,100.0000000010161,100,0,NA
2021,Franklin Park,Incentive,12.989024737540726,48962143,147018626,100,2,16998870.48,131398926.94982,122405357.5,328497317.37455,105413878,812862172.6368201,1009960563.06155,10.437425168409845,3428666168.120245,1706743912.6375186,0.18086538031790866,2.5515995691308806,16.190884397949183,32.525756884878525,-16.33,734432.145
2021,Franklin Park,Non-Incentive,12.989024737540726,258734654,776902576,8187,7,88415007.52,681463245.687,258734654,681463245.687,105413878,812862172.6368201,1009960563.06155,10.437425168409845,7112721631.879756,8851542955.953238,0.9557617541480965,2.5515995691308806,83.96942721292578,67.47424311512148,16.5,NA
2021,Glencoe,Non-Incentive,9.533992433795712,311355591,934907470,3965,5,85958759.89,901549830.095,311355591,901549830.095,85958759.89,901549830.095,901549830.095,9.534554499438169,8595875989,8595369258.81554,1.0370003285359002,-5.62065642457199e-4,99.99410496166874,100,-0.01,NA
2021,Glenview,Incentive,8.356378586723768,19116506,57401133,10,3,4804734.25,57340127.949,47791265,143350319.8725,256929623.09,3072926554.37,3158936746.2935,8.133420949041327,1165928494.7027667,479155817.35302466,0.018679630633660935,0.22295763768244115,1.8649302154823189,4.537929416937466,-2.67,2867475.9
2021,Glenview,Non-Incentive,8.356378586723768,1083182989,3252473533,18670,8,252124888.84,3015586426.421,1083182989,3015586426.421,256929623.09,3072926554.37,3158936746.2935,8.133420949041327,24527033814.297234,25199381840.159294,1.0584286592774783,0.22295763768244115,98.0789273618799,95.46207058306253,2.62,NA
2021,Glenwood,Incentive,18.555715476190475,674404,2025035,12,2,239836.5,1356489.3646,1686010,3391223.4115,18917354.580000002,102031806.9126,104066540.9595,18.17813334197602,61646111.36667782,25170630.695996,0.019847095344833365,0.3775821342144532,1.3305576416380729,3.25870676610629,-1.93,84300.5
2021,Glenwood,Non-Incentive,18.555715476190475,51361324,154098736,4188,6,18677518.080000002,100675317.548,51361324,100675317.548,18917354.580000002,102031806.9126,104066540.9595,18.17813334197602,1830089346.6333222,1868102547.895814,1.5103009606798428,0.3775821342144532,98.75072859663096,96.7412932338937,2.01,NA
2021,Golf,Non-Incentive,9.401,14240077,42758673,217,4,3844800.88,40897786.195972994,14240077,40897786.195972994,3844800.88,40897786.195972994,40897786.195972994,9.400999999307,384480087.99999994,384480088.0283421,1.0455009177051797,6.929994356141833e-10,100.00000000737155,99.99999999999999,0,NA
2021,Hanover Park,Incentive,12.147540250772304,285415,857016,2,1,56684.42,476119.6086,713537.5,1190299.0215,33846815.99,277381431.31960005,278095610.7325,12.170927797403186,14487043.447996164,5783682.1096504545,0.0030896660815501473,-0.023387546630882383,0.17087817392806567,0.4280179102305027,-0.26,214061.25
2021,Hanover Park,Non-Incentive,12.147540250772304,115260811,346090401,5501,6,33790131.57,276905311.711,115260811,276905311.711,33846815.99,277381431.31960005,278095610.7325,12.170927797403186,3370194555.5520043,3363718419.662024,1.247705729087659,-0.023387546630882383,99.38064545438573,99.5719820897695,-0.19,NA
2021,Harvey,Incentive,26.927314647263525,6409889,19246982,135,2,5336980.51,19371894.441,16024722.5,48429736.1025,54729654.12,202229364.3028,231287205.9643,23.66307029038507,1145996249.538257,521633096.9263822,0.0951740221621886,3.264244356878457,9.53108703706864,20.939219660068574,-11.41,71220.98888888888
2021,Harvey,Non-Incentive,26.927314647263525,78760735,236494676,15670,7,49392673.61,182857469.86180001,78760735,182857469.86180001,54729654.12,202229364.3028,231287205.9643,23.66307029038507,4326969162.461743,4923860626.571197,1.169437864848817,3.264244356878457,89.96696043017486,79.06078033993144,10.91,NA
2021,Harwood Heights,Incentive,8.993298644067798,300000,900810,1,1,79244.24,900809.8215,750000,2252024.55375,24535395.08,273479318.287,274830533.01925,8.927463339119408,20104866.64239987,8101251.746258904,0.0032938871050375166,0.06583530494838996,0.33018631735270615,0.8194229836872825,-0.49,450000
2021,Harwood Heights,Non-Incentive,8.993298644067798,102709529,308405840,2949,6,24456150.84,272578508.4655,102709529,272578508.4655,24535395.08,273479318.287,274830533.01925,8.927463339119408,2433434641.3576,2451379930.5848036,1.1277117477539809,0.06583530494838996,99.91198114364352,99.18057701631272,0.73,NA
2021,Hazelcrest,Incentive,25.03964877061936,1057060,3174033,28,2,744125.27,3138979.0201000003,2642650,7847447.550250001,33129544.96,131429143.39609998,136137611.92624998,24.335335761543487,190970271.0064357,78598932.16164693,0.024150145987287822,0.7043130090758716,2.3724724337912226,5.76434935152323,-3.39,56628.21428571428
2021,Hazelcrest,Non-Incentive,25.03964877061936,61599751,184940973,6398,7,32385419.69,128290164.37599999,61599751,128290164.37599999,33129544.96,131429143.39609998,136137611.92624998,24.335335761543487,3121984224.9935646,3212340656.700063,1.4071534533450205,0.7043130090758716,96.9630177709529,94.23565064847678,2.73,NA
2021,Hickory Hills,Incentive,11.997387346553351,102913,309017,1,1,38138.86,309016.853,257282.5,772542.1325000001,36842047.48,305930166.758,306393692.0375,12.024414482883948,9289366.806671051,3707394.882053937,0.0010100899930030169,-0.027027136330596946,0.10062944748297516,0.2521403516379989,-0.15,154369.5
2021,Hickory Hills,Non-Incentive,11.997387346553351,120559882,362005123,5294,6,36803908.62,305621149.90500003,120559882,305621149.90500003,36842047.48,305930166.758,306393692.0375,12.024414482883948,3674915381.1933284,3666655316.7093325,1.1832933209439165,-0.027027136330596946,99.52365754644353,99.747859648362,-0.22,NA
2021,Hillside,Incentive,13.785786378555798,4522546,13579849,19,1,1709969.05,13435425.65,11306365,33588564.125,32604671.36,236998200.494,257151338.96899998,12.679176196679476,425875322.7343422,185217907.91586918,0.05729937599397003,1.1066101818763219,5.680716909267727,13.06178854042411,-7.38,357043.1052631579
2021,Hillside,Non-Incentive,13.785786378555798,97639442,293181963,3637,7,30894702.31,223562774.84399998,97639442,223562774.84399998,32604671.36,236998200.494,257151338.96899998,12.679176196679476,2834591813.265658,3081988656.196552,1.2370640890474711,1.1066101818763219,94.5259843955241,86.9382114595759,7.59,NA
2021,Hinsdale,Non-Incentive,7.489295900178253,71538147,214807606,1122,4,15644671.81,208478720.31320003,71538147,208478720.31320003,15644671.81,208478720.31320003,208478720.31320003,7.504205602613459,1564467181,1561358825.3160577,1.0303574661111312,-0.014909702435206285,99.80131537933858,100,-0.2,NA
2021,Hodgkins,Incentive,10.365630241423125,17772862,53366574,58,1,5549458.68,53208369.93,44432155,133020924.825,22775069.009999998,219671924.902,299484479.797,7.604757690761691,1011591901.0951514,551538288.4432368,0.24293761719349383,2.7608725506614338,24.216755971236324,44.416633848660794,-20.2,459642.9827586207
2021,Hodgkins,Non-Incentive,10.365630241423125,63603698,190982826,729,6,17225610.33,166463554.972,63603698,166463554.972,22775069.009999998,219671924.902,299484479.797,7.604757690761691,1265914999.9048486,1725499659.512564,0.8694002480526413,2.7608725506614338,75.76265339766644,55.58336615133921,20.18,NA
2021,Hoffman Estates,Incentive,11.144199824954873,2818891,8464284,11,3,837140.41,8269723.1111,7047227.5,20674307.77775,177316159.14,1615768745.8801,1628173330.54675,10.89049647315229,225153475.93845132,92159446.84714589,0.00523854915598677,0.2537033518025833,0.5197464646997084,1.2697854331520986,-0.75,384394.2272727273
2021,Hoffman Estates,Non-Incentive,11.144199824954873,612314739,1838395044,18270,7,176479018.73,1607499022.769,612314739,1607499022.769,177316159.14,1615768745.8801,1628173330.54675,10.89049647315229,17506462438.061546,17914290328.15742,1.1377835155479732,0.2537033518025833,101.03021865036672,98.73021456684789,2.3,NA
2021,Homer Glen,Non-Incentive,8.717,63637,191082,3,1,16656.62,191082.0236,63637,191082.0236,16656.62,191082.0236,191082.0236,8.71700000145906,1665661.9999999998,1665661.9997212,0.99999987649283,-1.4590586516760595e-9,99.99999998326192,99.99999999999999,-0,NA
2021,Hometown,Non-Incentive,12.562,21515598,64604867,1702,4,5811465.68,46262264.60915,21515598,46262264.60915,5811465.68,46262264.60915,46262264.60915,12.561999999564605,581146568,581146568.0201423,1.396491666497928,4.353939431211984e-10,100.00000000346597,100,0,NA
2021,Homewood,Incentive,16.342899910132555,4428609,13297783,50,2,2146642,12887105.275,11071522.5,32217763.1875,62854932.64,382261313.29187,401591971.20437,15.651441549366321,504254437.38048226,210612671.64066628,0.0347871535455294,0.6914583607662337,3.350773961479601,8.022511777533618,-4.67,132858.27
2021,Homewood,Non-Incentive,16.342899910132555,152412323,457648563,8852,7,60708290.64,369374208.01687,152412323,369374208.01687,62854932.64,382261313.29187,401591971.20437,15.651441549366321,5781238826.619518,6036645711.004189,1.1972139138510445,0.6914583607662337,96.04092244564035,91.97748822246639,4.06,NA
2021,Indian Head Park,Non-Incentive,8.315145414847162,59648967,179107950,2290,7,12849067.31,154840300.9356,59648967,154840300.9356,12849067.31,154840300.9356,154840300.9356,8.298270690744838,1284906731,1287519618.3582091,1.1567269562107942,0.01687472410232438,100.2033522974991,100,0.2,NA
2021,Inverness,Non-Incentive,9.68176256394824,159557199,479084349,3323,4,42636144.8,438510836.088,159557199,438510836.088,42636144.8,438510836.088,438510836.088,9.722939843485147,4263614479.9999995,4245557796.722441,1.0925256791233724,-0.04117727953690675,99.57649352768033,100,-0.42,NA
2021,Justice,Non-Incentive,11.36357444413172,74665092,224196869,3553,7,20218646.12,177640209.482,74665092,177640209.482,20218646.12,177640209.482,177640209.482,11.381795922757412,2021864612,2018627744.7198603,1.262084016078114,-0.018221478625692455,99.83990682358608,100,-0.16,NA
2021,Kenilworth,Non-Incentive,9.837305816135084,101609688,305103427,1066,5,29078701.830000002,295591415.9285,101609688,295591415.9285,29078701.830000002,295591415.9285,295591415.9285,9.837464913742213,2907870183,2907823155.1130376,1.032179591689499,-1.5909760712951027e-4,99.99838273774265,100,-0,NA
2021,La Grange,Incentive,9.268452916073969,247805,744084,4,1,69891.81,744083.9987,619512.5,1860209.99675,71548863.53,771164541.0157,772280667.01375,9.264619274578594,17234137.390653834,6896507.507554994,9.648835759745485e-4,0.0038336414953743514,0.09638877778489564,0.240872273022585,-0.14,92926.875
2021,La Grange,Non-Incentive,9.268452916073969,276729959,830937029,7026,7,71478971.72,770420457.017,276729959,770420457.017,71548863.53,771164541.0157,772280667.01375,9.264619274578594,7137652215.609347,7140605731.442253,1.0775093832835905,0.0038336414953743514,99.8004074299271,99.75912772697743,0.04,NA
2021,La Grange Park,Non-Incentive,10.130904162436549,156511637,469957471,4925,7,40669683.11,401890915.9817,156511637,401890915.9817,40669683.11,401890915.9817,401890915.9817,10.119582576445167,4066968310.9999995,4071518353.5644417,1.1693657465534737,0.011321585991382221,100.11187799403638,99.99999999999999,0.11,NA
2021,Lansing,Incentive,20.62785994613313,4389231,13179545,51,2,1571160.25,7515143.806,10973077.5,18787859.515,76739825.71,371200068.9105,382472784.6195,20.064127121186935,376962001.64396155,155021333.90521786,0.035505233171650406,0.563732824946193,2.0200897313872446,4.9122082068377635,-2.89,129095.0294117647
2021,Lansing,Non-Incentive,20.62785994613313,165582776,497176774,12944,7,75168665.46,363684925.1045,165582776,363684925.1045,76739825.71,371200068.9105,382472784.6195,20.064127121186935,7297020569.356038,7502041699.575542,1.3393768364840315,0.563732824946193,97.7594310407451,95.08779179316224,2.67,NA
2021,Lemont,Incentive,7.838208343528261,647525,1944323,4,1,91966.6,1173342.689,1618812.5,2933356.7225,56597990.02,722098326.7649001,723858340.7984,7.81893180336551,22935716.168171268,9196904.454737686,0.002692601447659953,0.0192765401627506,0.16249524853246167,0.4052390581373382,-0.24,242821.875
2021,Lemont,Non-Incentive,7.838208343528261,267872365,804264055,8170,7,56506023.42,720924984.0759001,267872365,720924984.0759001,56597990.02,722098326.7649001,723858340.7984,7.81893180336551,5636863285.831829,5650760225.241698,1.113787451361664,0.0192765401627506,99.84029862623906,99.59476094186266,0.25,NA
2021,Lincolnwood,Incentive,9.662,1493007,4483053,4,2,427628.55,4425880.2528,3732517.5,11064700.632,66684776.78,690175706.600543,696814526.979743,9.569946405830109,105888592.04479453,42762855.002553605,0.0064955241935148005,0.0920535941698919,0.6412686233266207,1.5878975256096604,-0.95,559877.625
2021,Lincolnwood,Non-Incentive,9.662,251390673,754850794,5836,6,66257148.230000004,685749826.347743,251390673,685749826.347743,66684776.78,690175706.600543,696814526.979743,9.569946405830109,6562589085.955205,6625714822.171894,1.0937081482018742,0.0920535941698919,99.35873136429346,98.41210247439032,0.95,NA
2021,Lynwood,Incentive,14.297035195530729,1330589,3995361,21,2,493148.74,3849737.977,3326472.5,9624344.942499999,21086681.029999997,150598583.627,156373190.5925,13.484844141187052,129782791.51063435,55039839.35074027,0.026529871023857978,0.8121910543436766,2.61017081220298,6.154728253630456,-3.54,95042.07142857143
2021,Lynwood,Non-Incentive,14.297035195530729,60105318,180205032,3559,6,20593532.29,146748845.65,60105318,146748845.65,21086681.029999997,150598583.627,156373190.5925,13.484844141187052,1978885311.4893656,2098073411.1615565,1.196591811556002,0.8121910543436766,99.49756475078415,93.84527174636955,5.65,NA
2021,Lyons,Incentive,11.513348591549295,412272,1237930,15,1,141978.19,1237929.985,1030680,3094824.9625000004,22610760.57,196290023.68912002,198146918.66662002,11.411108849006304,35315384.515709355,14252719.449236391,0.006306637376337614,0.10223974254299151,0.6303511730669921,1.5618839714116417,-0.93,41227.2
2021,Lyons,Non-Incentive,11.513348591549295,80338058,241231029,4245,7,22468782.38,195052093.70412,80338058,195052093.70412,22610760.57,196290023.68912002,198146918.66662002,11.411108849006304,2225760672.4842906,2245702748.327071,1.2289520601518527,0.10223974254299151,99.32008883003581,98.43811602858835,0.88,NA
2021,Markham,Incentive,26.36818094078776,4375110,13137141,49,2,2798423.88,10159503.635,10937775,25398759.0875,31891599.53,118979675.84992,134218931.30242,23.76088024284916,603496872.9950643,267887630.11627096,0.11041500076509775,2.607300697938598,8.399943372682598,18.92338051051227,-10.52,133931.9387755102
2021,Markham,Non-Incentive,26.36818094078776,52955053,159004609,11452,7,29093175.650000002,108820172.21492,52955053,108820172.21492,31891599.53,118979675.84992,134218931.30242,23.76088024284916,2585663080.0049357,2869389990.970695,1.336401430447391,2.607300697938598,89.97322283165816,81.07661948948773,8.9,NA
2021,Matteson,Incentive,18.12660381549719,10455079,31393466,26,2,5723673.74,31472486.22,26137697.5,78681215.55,82090659.27,452060060.05567,499268789.38567,16.44217724304562,1293690491.771377,570489288.7986348,0.06944534316111442,1.6844265724515708,6.949503072234673,15.759289829995991,-8.81,603177.6346153846
2021,Matteson,Non-Incentive,18.12660381549719,168827195,506684402,7627,8,76366985.53,420587573.83567,168827195,420587573.83567,82090659.27,452060060.05567,499268789.38567,16.44217724304562,6915375435.228622,7623824320.640362,1.1208342580355433,1.6844265724515708,92.87078930095139,84.24071017000401,8.63,NA
2021,Maywood,Incentive,18.856485674025365,1563863,4695811,17,2,807852.35,4291152.396,3909657.5,10727880.989999998,47801940.050000004,253525544.03599998,259962272.63,18.388029757700924,197264594.88119403,80916053.68023361,0.01852204288863771,0.46845591632444084,1.692735767535728,4.12670687998978,-2.43,137987.91176470587
2021,Maywood,Non-Incentive,18.856485674025365,118542288,355946922,8499,7,46994087.7,249234391.64,118542288,249234391.64,47801940.050000004,253525544.03599998,259962272.63,18.388029757700924,4582929410.118806,4699684735.434087,1.4039883963308109,0.46845591632444084,98.3157740149939,95.8732931200102,2.44,NA
2021,Mc Cook,Incentive,13.22969784172662,28051854,84231300,45,1,4378517.47,34067644.17,70129635,85169110.42500001,14222399.239999998,110129559.578,161231025.833,8.82113052777527,751287839.9934306,450704638.5485595,0.7648382534422343,4.40856731395135,31.689775469174606,52.824268768975344,-21.13,935061.8
2021,Mc Cook,Non-Incentive,13.22969784172662,27198056,81667598,372,5,9843881.77,76061915.40799999,27198056,76061915.40799999,14222399.239999998,110129559.578,161231025.833,8.82113052777527,670952084.006569,1006276158.1108103,0.7415592899212348,4.40856731395135,70.75291173662836,47.17573123102464,23.58,NA
2021,Melrose Park,Incentive,10.868178667421134,29546017,88717830,91,2,9043374.16,72700237.018,73865042.5,181750592.54500002,79217249.88,698849789.91516,807900145.4421599,9.80532684972408,1782123965.03475,790119165.0754879,0.1269483532516627,1.0628518176970534,9.97407971461238,22.496665407273667,-12.52,487022.2582417582
2021,Melrose Park,Non-Incentive,10.868178667421134,238960616,717527108,6978,8,70173875.72,626149552.8971599,238960616,626149552.8971599,79217249.88,698849789.91516,807900145.4421599,9.80532684972408,6139601022.965251,6805105213.412194,1.026725797666917,1.0628518176970534,85.90433552945495,77.50333459272635,8.4,NA
2021,Merrionette Park,Non-Incentive,11.158,18568676,55756160,674,6,5572823.8,49944647.7826,18568676,49944647.7826,5572823.8,49944647.7826,49944647.7826,11.158000000835909,557282380,557282379.9582508,1.1163590589865897,-8.359091197007729e-10,99.99999999250842,100,-0,NA
2021,Midlothian,Incentive,15.03320399113082,1301440,3907835,22,1,492806.52,3276995.635,3253600,8192489.087499999,30988553.84,206141194.775594,211056688.228094,14.682573719961875,120286824.97720192,49263743.85900027,0.01895707941468993,0.35063027116894574,1.5897400089516496,3.8816533871914922,-2.29,88734.54545454546
2021,Midlothian,Non-Incentive,15.03320399113082,87309697,262164748,6292,7,30495747.32,202864199.140594,87309697,202864199.140594,30988553.84,206141194.775594,211056688.228094,14.682573719961875,2978568559.022798,3049698888.177935,1.2717727200785531,0.35063027116894574,98.41372088301154,96.11834661280851,2.3,NA
2021,Morton Grove,Non-Incentive,10.666815567765568,354849898,1065507698,10920,8,92225884.28,871742577.2689,354849898,871742577.2689,92225884.28,871742577.2689,871742577.2689,10.579486041502797,9222588428.000002,9298717294.29598,1.2222733244694215,0.08732952626277068,100.82546095264158,100.00000000000001,0.83,NA
2021,Mt Prospect,Incentive,10.361974141497724,26246435,78810171,46,2,8079262.66,78768477.359,65616087.5,196921193.39749998,190531575.48,1849640876.342,1967793592.3805,9.682498012889052,1906689063.7670343,816196925.559107,0.042608363606161964,0.6794761286086715,4.283788256633519,10.007207776262673,-5.72,855862.0108695652
2021,Mt Prospect,Non-Incentive,10.361974141497724,668417805,2007058026,19290,8,182452312.82,1770872398.983,668417805,1770872398.983,190531575.48,1849640876.342,1967793592.3805,9.682498012889052,17146468484.232967,18349734006.153885,1.08510687218879,0.6794761286086715,96.30809990378759,89.99279222373734,6.32,NA
2021,Niles,Incentive,9.304686902286903,10524059,31600591,20,2,2646924.6,31886758.823,26310147.5,79716897.0575,124183334.83,1360539460.666,1408369598.9004998,8.817524528145785,702905695.1121789,296696307.17674947,0.023226515594432773,0.48716237414111774,2.38917973641882,5.660225633934032,-3.27,789304.425
2021,Niles,Non-Incentive,9.304686902286903,510237415,1532090064,12005,6,121536410.23,1328652701.843,510237415,1328652701.843,124183334.83,1360539460.666,1408369598.9004998,8.817524528145785,11715427787.887821,12362697392.526667,1.1260901343133585,0.48716237414111774,99.55198424531362,94.33977436606597,5.21,NA
2021,Norridge,Non-Incentive,8.628542181069959,197407649,592755963,5832,6,44264197.37,510935997.093,197407649,510935997.093,44264197.37,510935997.093,510935997.093,8.663354631860686,4426419737,4408632802.743988,1.16013740737102,-0.03481245079072792,99.59816431082365,100,-0.4,NA
2021,North Lake,Incentive,13.581068273092368,49265085,147928268,26,2,20033241.4,148079430.25559998,123162712.5,370198575.63899994,56252418.699999996,415884577.17059994,638003722.5539999,8.816942082220978,3264019400.3297644,2011076852.141923,0.35569548889358876,4.764126190871391,35.75094011276573,58.02451655878336,-22.27,2842216.4423076925
2021,North Lake,Non-Incentive,13.581068273092368,102292296,307153007,4207,6,36219177.3,267805146.915,102292296,267805146.915,56252418.699999996,415884577.17059994,638003722.5539999,8.816942082220978,2361222469.6702347,3637079984.138147,0.738553492629285,4.764126190871391,64.65641954944326,41.97548344121663,22.68,NA
2021,North Riverside,Non-Incentive,9.98606468023256,96141104,288682904,2752,7,26167676.75,262274246.59199002,96141104,262274246.59199002,26167676.75,262274246.59199002,262274246.59199002,9.977219300035985,2616767675,2619087590.4268765,1.1006910047447125,0.008845380196575547,100.0886557660063,100,0.09,NA
2021,Northbrook,Incentive,8.483042790575572,6131463,18410943,8,1,1548709.46,18222523.1,15328657.5,45556307.75,224429595.28,2650549892.58,2677883677.23,8.380856763433044,381800889.9236247,154582443.20955184,0.006946084301804673,0.10218602714252789,0.6887792272525094,1.7012056250749243,-1.01,1149649.3125
2021,Northbrook,Non-Incentive,8.483042790575572,936298499,2811423547,15229,6,222880885.82,2632327369.48,936298499,2632327369.48,224429595.28,2650549892.58,2677883677.23,8.380856763433044,22061158638.076374,22330145714.102074,1.0606944449038114,0.10218602714252789,99.49733093909839,98.29879437492507,1.2,NA
2021,Northfield,Non-Incentive,8.154834152334152,197749544,593782600,3256,7,46112951.14,565962614.187,197749544,565962614.187,46112951.14,565962614.187,565962614.187,8.14770268991015,4611295114,4615331255.116465,1.0491551652275886,0.007131462424002422,100.08752727849082,100,0.09,NA
2021,Oak Brook,Non-Incentive,6.4740625,321393,965046,16,3,56975.29,887624.05128,321393,887624.05128,56975.29,887624.05128,887624.05128,6.418853783630431,5697529,5746533.584489925,1.087223806755071,0.05520871636956848,100.86010241439622,100,0.86,NA
2021,Oak Forest,Incentive,14.337595646983194,3281959,9854737,54,2,1466302.5499999998,9543573.617,8204897.5,23858934.0425,68137329.34,474115537.386,488430897.8115,13.950249594221253,332838084.9449373,136831899.54776287,0.020785517923190926,0.38734605276194145,2.008178202362207,4.884812600800671,-2.88,91165.52777777778
2021,Oak Forest,Non-Incentive,14.337595646983194,194603966,584261219,10835,8,66671026.79,464571963.769,194603966,464571963.769,68137329.34,474115537.386,488430897.8115,13.950249594221253,6480894849.055063,6660844965.444849,1.2323182282134855,0.38734605276194145,97.75617902791211,95.11518739919933,2.64,NA
2021,Oak Lawn,Incentive,12.064968040811731,1980926,5948127,5,2,730665.3200000001,6010899.9702,4952315,15027249.925500002,147203490.04999998,1220869119.0956001,1229885469.0509,11.968877895890307,179859319.46933624,72521316.0369792,0.004872043126462462,0.09609014492142443,0.4926603031785876,1.221841407484593,-0.73,594277.8
2021,Oak Lawn,Non-Incentive,12.064968040811731,497563529,1494033929,26654,8,146472824.73,1214858219.1254,497563529,1214858219.1254,147203490.04999998,1220869119.0956001,1229885469.0509,11.968877895890307,14540489685.530664,14657225587.865406,1.2237461867384736,0.09609014492142443,99.57118260502416,98.77815859251542,0.79,NA
