year,clean_name,incentive,cur_munilevel_rate,av,eav,pins_in_muni,incent_pins,final_tax_to_dist,current_taxable_eav,new_av,new_taxable_eav,munilevy,cur_muni_taxable_eav,new_muni_taxable_eav,new_comp_rate,group_taxes_hyp,group_taxes_cur,pct_eav,rate_change,pct_taxburden_current,pct_taxburden_no_incent,burden_shift,av_change_perPIN
2021,Oak Park,Incentive,12.467523777697805,543113,1630805,5,1,205176.18,1630841.587,1357782.5,4077103.9675000003,234665830.60000002,1880975710.2361999,1883421972.6167,12.459546188365376,50798865.19783398,20332556.263580922,8.669994998474567e-4,0.007977589332428536,0.08664472459238776,0.21647320816989013,-0.13,162933.9
2021,Oak Park,Non-Incentive,12.467523777697805,686550252,2061504537,19446,8,234460654.42000002,1879344868.6492,686550252,1879344868.6492,234665830.60000002,1880975710.2361999,1883421972.6167,12.459546188365376,23415784194.80217,23430776836.378258,1.0959761605539982,0.007977589332428536,99.84741611707936,99.78352679183011,0.06,NA
2021,Olympia Fields,Incentive,18.40913855932203,254479,764124,2,1,143418.4,764123.8212,636197.5,1910309.553,23807287.83,129207302.9977,130353488.72950001,18.263636870819113,34889199.98684878,14066861.300949413,0.0059139381619443135,0.14550168850291811,0.5908636633200823,1.4654840247230623,-0.87,190859.25
2021,Olympia Fields,Non-Incentive,18.40913855932203,54198518,162706346,2358,5,23663869.43,128443179.17650001,54198518,128443179.17650001,23807287.83,129207302.9977,130353488.72950001,18.263636870819113,2345839583.013151,2364528282.460015,1.2592658636555265,0.14550168850291811,99.3195150722053,98.53451597527695,0.78,NA
2021,Orland Hills,Incentive,10.952004776378637,652608,1959586,2,1,189981.85,1959585.869,1631520,4898964.672499999,15912484.11,148805031.43199998,151744410.23549998,10.486372503148283,51372368.43559883,21461393.79701208,0.013168815470433066,0.4656322732303533,1.3487142327152388,3.2284317194267933,-1.88,489456
2021,Orland Hills,Non-Incentive,10.952004776378637,56781701,170497831,2301,7,15722502.26,146845445.563,56781701,146845445.563,15912484.11,148805031.43199998,151744410.23549998,10.486372503148283,1539876042.5644011,1608252021.195425,1.1457800140172885,0.4656322732303533,101.06857044304851,96.7715682805732,4.3,NA
2021,Orland Park,Incentive,9.904173880742912,4419818,13271388,27,4,1451305.3900000001,12985333.5633,11049545,32463333.90825,228659583.51,2299210045.9063,2318688046.25125,9.861593235005738,320140194.0553306,128609001.51037015,0.005772151188896141,0.04258064573717313,0.5624474580779847,1.4000733716954832,-0.84,245545.44444444444
2021,Orland Park,Non-Incentive,9.904173880742912,869038978,2608786404,25548,8,227208278.12,2286224712.343,869038978,2286224712.343,228659583.51,2299210045.9063,2318688046.25125,9.861593235005738,22545818156.944668,22643167081.496517,1.1346446613891996,0.04258064573717313,99.02566397575137,98.59992662830452,0.43,NA
2021,Palatine,Incentive,10.841407772580066,5124387,15386998,14,2,1613756.88,14833772.001,12810967.5,37084430.0025,205823269.43,1899085632.3557398,1921336290.35724,10.71250621054634,397267186.7163523,160818971.06832197,0.008102319209752034,0.12890156203372527,0.7813449446881715,1.9301373834772453,-1.15,549041.4642857143
2021,Palatine,Non-Incentive,10.841407772580066,746234705,2240691940,27776,8,204209512.55,1884251860.35474,746234705,1884251860.35474,205823269.43,1899085632.3557398,1921336290.35724,10.71250621054634,20185059756.283646,20427942764.348328,1.1798793597424626,0.12890156203372527,99.24991873329377,98.06986261652274,1.18,NA
2021,Palos Heights,Incentive,11.000102902833303,1512310,4541013,1,1,50617.75,370121.0149,3780775,925302.53725,47565953.1,433220513.63460004,433775695.15695,10.965564376028388,10146464.539517282,4071369.2504010983,0.010481989788300096,0.03453852680491565,0.0855941904883453,0.2133135967692253,-0.13,2268465
2021,Palos Heights,Non-Incentive,11.000102902833303,169307086,508378433,5752,6,47515335.35,432850392.6197,169307086,432850392.6197,47565953.1,433220513.63460004,433775695.15695,10.965564376028388,4746448845.460484,4761398860.348497,1.1734865201438542,0.03453852680491565,100.10098715647301,99.78668640323079,0.31,NA
2021,Palos Hills,Incentive,10.900929498377838,253200,760284,4,1,73458.65,760284.1027,633000,1900710.2567500002,40531891.69,370782740.77261,371923166.92666,10.89792067133923,20713789.597262323,8287803.402270156,0.002050483791170473,0.00300882703860772,0.20447610651034373,0.5110491697670458,-0.31,94950
2021,Palos Hills,Non-Incentive,10.900929498377838,149982675,450353058,8010,7,40458433.04,370022456.66991,149982675,370022456.66991,40531891.69,370782740.77261,371923166.92666,10.89792067133923,4032475379.402737,4033588712.9752574,1.214600919831347,0.00300882703860772,99.51641891835071,99.48895083023295,0.03,NA
2021,Palos Park,Non-Incentive,9.259554942890905,89391720,268291000,2539,5,22482523.04,244321510.9087,89391720,244321510.9087,22482523.04,244321510.9087,244321510.9087,9.20202357802275,2248252304,2262308453.989227,1.098106339479282,0.057531364868154355,100.62520340640678,100,0.63,NA
2021,Park Forest,Incentive,41.82463749600766,685706,2058968,23,2,789364.61,1796337.5509000001,1714265,4490843.877250001,37786877.97,89518886.8709,92213393.19725001,40.97764615295263,184024211.33010438,75131166.88685872,0.023000375361786483,0.8469913430550307,1.9882872288763136,4.870055988118575,-2.88,44719.95652173913
2021,Park Forest,Non-Incentive,41.82463749600766,48693981,146213336,6239,6,36997513.36,87722549.32000001,48693981,87722549.32000001,37786877.97,89518886.8709,92213393.19725001,40.97764615295263,3594663585.6698956,3668963825.5346537,1.6333238840521118,0.8469913430550307,97.09624141077602,95.12994401188143,1.97,NA
2021,Park Ridge,Incentive,10.119869918213835,438861,1317768,1,1,49474.61,488445.1575,1097152.5,1221112.8937499998,167681272.18,1657309992.9637,1658042660.69995,10.113206140860852,12349366.415756863,4943001.456081469,0.00079512463304676575,0.006663777352983402,0.029478554115305904,0.0736478573617944,-0.04,658291.5
2021,Park Ridge,Non-Incentive,10.119869918213835,629069766,1888907826,16750,7,167631797.57,1656821547.8062,629069766,1656821547.8062,167681272.18,1657309992.9637,1658042660.69995,10.113206140860852,16755777851.584244,16766818541.492449,1.139743218842326,0.006663777352983402,99.99219545217818,99.92635214263821,0.07,NA
2021,Phoenix,Incentive,29.94986577181208,215108,645905,9,1,156812.4,529338.4543,537770,1323346.13575,1611281.7999999998,5385127.64702,6179135.328469999,26.076169469474387,34507798.10259105,15853615.654143482,0.11994237506281365,3.873696302337695,9.8391328283752,21.41636435202772,-11.58,35851.333333333336
2021,Phoenix,Non-Incentive,29.94986577181208,4391823,13187365,2077,6,1454469.4,4855789.19272,4391823,4855789.19272,1611281.7999999998,5385127.64702,6179135.328469999,26.076169469474387,126620381.89740893,145430234.53817973,2.448849101524561,3.873696302337695,90.25747981400879,78.58363564797229,11.67,NA
2021,Posen,Incentive,13.961203305269722,1487697,4467105,29,2,233405.17,1658055.9908,3719242.5,4145139.977,7632636.52,54416632.504700005,56903716.4909,13.413247834560341,55599789.82044475,23148456.779079225,0.08209080191822184,0.5479554707093808,3.0328257763123805,7.284480228392266,-4.25,76949.8448275862
2021,Posen,Non-Incentive,13.961203305269722,27348899,82120597,3178,6,7399231.35,52758576.513900004,27348899,52758576.513900004,7632636.52,54416632.504700005,56903716.4909,13.413247834560341,707663862.1795553,736573212.8071862,1.5091083960939182,0.5479554707093808,96.50311669855154,92.71551977160775,3.79,NA
2021,Prospect Heights,Incentive,11.707147517274626,2281063,6849347,4,2,788542.9299999999,6700389.21,5702657.5,16750973.025,47307965.51,408148966.53,418199550.34499997,11.312294685867688,189491943.13382047,78442444.90462519,0.01678148803911416,0.39485283140693817,1.658123406047634,4.005497617388883,-2.35,855398.625
2021,Prospect Heights,Non-Incentive,11.707147517274626,156596441,470212132,6219,6,46519422.58,401448577.32,156596441,401448577.32,47307965.51,408148966.53,418199550.34499997,11.312294685867688,4541304607.866179,4699817715.285269,1.1520600823705338,0.39485283140693817,99.34516660395842,95.99450238261112,3.35,NA
2021,Richton Park,Incentive,18.72908266043349,564567,1695226,6,2,164587.79,879734.3419700001,1411417.5,2199335.854925,27056970.3,144229368.90976998,145548970.422725,18.58959924032243,40884772.13792766,16476617.209978195,0.011753681048556308,0.13948342011106263,0.6089601691279601,1.5110624613402357,-0.9,141141.75
2021,Richton Park,Non-Incentive,18.72908266043349,66998942,200904829,4700,8,26892382.51,143349634.5678,66998942,143349634.5678,27056970.3,144229368.90976998,145548970.422725,18.58959924032243,2664812257.8620725,2684807155.16326,1.3929536717704578,0.13948342011106263,99.22793000823377,98.48893753865977,0.74,NA
2021,River Forest,Incentive,10.357,815915,2449948,2,1,149129.52,1439891.088,2039787.5,3599727.7199999997,61661342.480000004,595359104.7569001,597518941.3889,10.319562813635931,37147616.318526454,14912951.998416,0.004115076061531594,0.0374371863640679,0.24185253513176508,0.6024457922007678,-0.36,611936.25
2021,River Forest,Non-Incentive,10.357,215719311,647740407,4690,6,61512212.96,593919213.6689,215719311,593919213.6689,61661342.480000004,595359104.7569001,597518941.3889,10.319562813635931,6128986631.681474,6151221295.968797,1.0879827012379168,0.0374371863640679,99.7581474643365,99.39755420779923,0.36,NA
2021,River Grove,Incentive,12.85440361125863,3352782,10067399,6,1,1381379.32,10363453.94,8381955,25908634.849999998,27917026.990000002,217501469.6982,233046650.60819998,11.979158214521755,310363635.99042207,133216019.75144848,0.04628657918481788,0.8752453967368758,4.771855534587083,11.117359885835825,-6.35,838195.5
2021,River Grove,Non-Incentive,12.85440361125863,85765593,257528394,3760,6,26535647.67,207138015.7582,85765593,207138015.7582,27917026.990000002,217501469.6982,233046650.60819998,11.979158214521755,2481339063.009578,2662635657.791153,1.1840305923327343,0.8752453967368758,95.37676267408132,88.88264011416418,6.49,NA
2021,Riverdale,Incentive,31.023814231499053,1520427,4565384,26,2,1378465.12,4532729.693,3801067.5,11331824.2325,29466293.34,95532566.178,102331660.7175,28.794894105496414,326298678.7969357,140622563.95723173,0.0477887717523844,2.228920126002638,4.772319420520359,11.073624871370933,-6.3,87716.94230769231
2021,Riverdale,Non-Incentive,31.023814231499053,39561789,118792097,5244,7,28087828.22,90999836.485,39561789,90999836.485,29466293.34,95532566.178,102331660.7175,28.794894105496414,2620330655.203064,2823162022.20743,1.2434722707925792,2.228920126002638,95.80987977117009,88.92637512862906,6.88,NA
2021,Riverside,Non-Incentive,12.255880486515071,119721326,359487235,3782,5,39140544.669999994,319360878.34260005,119721326,319360878.34260005,39140544.669999994,319360878.34260005,319360878.34260005,12.255898365864113,3914054466.9999995,3914048757.0353856,1.125645811301764,-1.787934904129429e-5,99.99985411637314,100,-0,NA
2021,Robbins,Incentive,14.993915721895917,147102,441704,6,1,65102.76,441704.0505,367755,1104260.12625,6690817.32,44558201.0088,45220757.08455,14.795898501854065,16338520.747639555,6622873.307217058,0.009912967534590677,0.19801722004185152,0.9898451848954467,2.4419319742598433,-1.45,36775.5
2021,Robbins,Non-Incentive,14.993915721895917,18886425,56710461,7315,7,6625714.5600000005,44116496.9583,18886425,44116496.9583,6690817.32,44558201.0088,45220757.08455,14.795898501854065,652743211.2523605,661479037.3380278,1.2727277968156747,0.19801722004185152,98.86371211492407,97.55806802574016,1.31,NA
2021,Rolling Meadows,Incentive,11.12151901635928,5343439,16044743,23,2,1777730.04,15922880.671999998,13358597.5,39807201.67999999,96495893.87,866408188.146,890292509.1539999,10.838673006661056,431457242.31972855,177086620.1888676,0.0185186880958889,0.2828460096982237,1.8351725973691693,4.471249760129597,-2.64,348485.152173913
2021,Rolling Meadows,Non-Incentive,11.12151901635928,329207341,988510766,9574,7,94718163.83,850485307.474,329207341,850485307.474,96495893.87,866408188.146,890292509.1539999,10.838673006661056,9218132144.680271,9458688520.206259,1.1409296213085007,0.2828460096982237,98.02166849657951,95.52875023987039,2.49,NA
2021,Roselle,Non-Incentive,10.48582422646478,38944190,116937721,1519,5,10575003.08,100842832.685,38944190,100842832.685,10575003.08,100842832.685,100842832.685,10.486618432301329,1057500307.9999999,1057420218.0337074,1.1596036910751522,-7.94205836548656e-4,99.99242648293463,99.99999999999999,-0.01,NA
2021,Rosemont,Non-Incentive,10.645729672650477,287796410,864166281,1894,5,64649664.22,603872836.301,287796410,603872836.301,64649664.22,603872836.301,603872836.301,10.705840755482404,6464966422,6428666971.91716,1.4310401611925743,-0.06011108283192712,99.43852067105385,100,-0.56,NA
2021,Sauk Village,Incentive,17.202081745374205,11683104,35080858,27,2,504639.4,3047840.0066,29207760,7619600.0165,11855618.38,69435576.02360001,74007336.0335,16.01951781460349,122062318.20447479,52429192.940355055,0.5052288755849969,1.1825639307707156,4.422307741349131,10.29573610520304,-5.87,649061.3333333334
2021,Sauk Village,Non-Incentive,17.202081745374205,31921965,95769894,3594,6,11350978.98,66387736.017000005,31921965,66387736.017000005,11855618.38,69435576.02360001,74007336.0335,16.01951781460349,1063499519.7955253,1142007261.8547573,1.3792626126907823,1.1825639307707156,96.32625015842972,89.70426389479697,6.62,NA
2021,Schaumburg,Incentive,10.139514004437048,22598541,67856639,80,2,5538877.5600000005,54868309.3662,56496352.5,137170773.4155,369684365.69,3653124975.9242,3735427439.9735003,9.896708519457215,1357539161.881714,556337991.2183694,0.018574956905993346,0.2428054849798329,1.5048999710333661,3.6721573533355287,-2.17,423722.64375
2021,Schaumburg,Non-Incentive,10.139514004437048,1355620339,4070499608,28768,7,364145488.13,3598256666.558,1355620339,3598256666.558,369684365.69,3653124975.9242,3735427439.9735003,9.896708519457215,35610897407.11828,36484573862.12381,1.114251397044036,0.2428054849798329,98.69114641628656,96.32784264666445,2.36,NA
2021,Schiller Park,Incentive,12.906407066052228,7901943,23727165,25,2,2267774.39,17951836.156799998,19754857.5,44879590.392,46866444.839999996,365297920.5548,392225674.79,11.948846761521303,536259348.3138517,231693705.0227354,0.06495291559274174,0.9575603045309258,4.943701315807666,11.442287763550613,-6.5,474116.58
2021,Schiller Park,Non-Incentive,12.906407066052228,130622135,392219100,5183,6,44598670.449999996,347346084.398,130622135,347346084.398,46866444.839999996,365297920.5548,392225674.79,11.948846761521303,4150385135.686147,4482989958.039921,1.073696503402793,0.9575603045309258,95.65457702935764,88.55771223644938,7.1,NA
2021,Skokie,Incentive,10.178082901554404,7872238,23637972,26,2,2354867.89,21752509.2231,19680595,54381273.05775,261876689.1,2536979463.5997,2569608227.43435,10.191308009683379,554216303.6902266,221398842.18953857,0.009317368287428022,-0.013225108128974483,0.8454316531586948,2.116325456820611,-1.27,454167.57692307694
2021,Skokie,Non-Incentive,10.178082901554404,977118124,2933992401,27766,8,259521821.21,2515226954.3766,977118124,2515226954.3766,261876689.1,2536979463.5997,2569608227.43435,10.191308009683379,25633452606.309772,25600188457.86923,1.1564904025028968,-0.013225108128974483,97.75665236127055,97.88367454317938,-0.13,NA
2021,South Barrington,Non-Incentive,8.503980613893376,155638201,467244523,2476,5,38588220.69,452977315.919,155638201,452977315.919,38588220.69,452977315.919,452977315.919,8.518797594027914,3858822069,3852110313.1086316,1.0314965155640403,-0.014816980134538582,99.82606723576899,100,-0.17,NA
2021,South Chicago Heights,Incentive,13.863642558528428,2310387,6937398,54,2,906059.99,6730186.697,5775967.5,16825466.7425,9113780.8,66631235.129,76726515.1745,11.878267609668475,199857396.6249919,93304902.71937107,0.10411630501174106,1.9853749488599526,10.237782185782992,21.929142362628678,-11.69,64177.416666666664
2021,South Chicago Heights,Non-Incentive,13.863642558528428,26023711,78141400,2338,6,8207720.8100000005,59901048.432000004,26023711,59901048.432000004,9113780.8,66631235.129,76726515.1745,11.878267609668475,711520683.3750082,830446724.3423477,1.1727442819980147,1.9853749488599526,91.11989223422486,78.07085763737133,13.05,NA
2021,South Holland,Incentive,19.475852995297483,13958262,41912469,137,2,7573845.5600000005,38532490.14,34895655,96331225.35,76544154.96000001,390642020.5401,448440755.7501,17.068955927515056,1644273439.942671,750453113.5093898,0.1072912456833292,2.4068970677824275,9.804185752675133,21.48137164492737,-11.68,152827.68613138687
2021,South Holland,Non-Incentive,19.475852995297483,152929852,459188275,9645,6,68970309.4,352109530.4001,152929852,352109530.4001,76544154.96000001,390642020.5401,448440755.7501,17.068955927515056,6010142056.057329,6857633452.3155775,1.1754707657029018,2.4068970677824275,89.59055666496285,78.51862835507262,11.07,NA
2021,Steger,Incentive,12.627239364719228,306569,920538,59,2,111825.45000000001,887644.4673,766422.5,2219111.16825,6572488.64,52064750.0293,53396216.73025,12.30890321912368,27314824.602465738,11208499.15936579,0.017680638041706862,0.31833614559554846,1.7053660756674645,4.155933330371757,-2.45,7794.127118644068
2021,Steger,Non-Incentive,12.627239364719228,22588714,67811201,3467,6,6460663.1899999995,51177105.562,22588714,51177105.562,6572488.64,52064750.0293,53396216.73025,12.30890321912368,629934039.3975341,646225561.9248778,1.3024397689768705,0.31833614559554846,98.32281154385956,95.84406666962823,2.48,NA
2021,Stickney,Non-Incentive,12.689706021251476,54225161,162821895,2541,6,15989321.030000001,127870038.32970001,54225161,127870038.32970001,15989321.030000001,127870038.32970001,127870038.32970001,12.50435304380933,1598932103,1622633195.3300512,1.2733389082138238,0.18535297744214674,101.482307615538,99.99999999999999,1.48,NA
2021,Stone Park,Non-Incentive,16.349259651778954,20591720,61830759,1321,6,8556694.92,52308558.0225,20591720,52308558.0225,8556694.92,52308558.0225,52308558.0225,16.35811661319248,855669492,855206197.1199976,1.1820390646862053,-0.008856961413524544,99.94585586089794,100,-0.05,NA
2021,Streamwood,Incentive,12.15308592209911,12392930,37212249,34,3,3997394.61,32798946.003,30982325,81997365.0075,96395215.38,793089162.559,842287581.5634999,11.444454066515615,938415077.4036485,398608408.9287482,0.04692063737188148,0.7086318555834961,4.135147241047102,9.735079419702714,-5.6,546746.9117647059
2021,Streamwood,Non-Incentive,12.15308592209911,299730653,899991166,14677,6,92397820.77,760290216.556,299730653,760290216.556,96395215.38,793089162.559,842287581.5634999,11.444454066515615,8701106460.596352,9239872327.536407,1.1347919105287827,0.7086318555834961,95.85405552663445,90.26492058029729,5.59,NA
2021,Summit,Incentive,13.95276037521319,1573831,4725742,17,2,577361.6599999999,4129025.6743,3934577.5,10322564.18575,22524739.66,162046705.1203,168240243.63175002,13.388437376079246,138203004.16147232,57611305.81661096,0.029162839173383442,0.5643229991339442,2.5576901969223895,6.135609389834444,-3.58,138867.4411764706
2021,Summit,Non-Incentive,13.95276037521319,66102741,198486679,3501,6,21947378,157917679.446,66102741,157917679.446,22524739.66,162046705.1203,168240243.63175002,13.388437376079246,2114270961.8385277,2203387540.3197675,1.2248732786800431,0.5643229991339442,97.82077722445771,93.86439061016556,3.96,NA
2021,Thornton,Incentive,20.353800133244505,714985,2146887,8,2,432380.29,2083391.5100000002,1787462.5,5208478.775,10569592.889999999,51880185.841869995,55005273.106869996,19.215599328930317,100084041.2536378,42404934.39383847,0.04138163665303125,1.138200804314188,4.011974239230938,9.469053566701547,-5.46,134059.6875
2021,Thornton,Non-Incentive,20.353800133244505,20154785,60518762,1493,7,10137212.6,49796794.33187,20154785,49796794.33187,10569592.889999999,51880185.841869995,55005273.106869996,19.215599328930317,956875247.7463621,1013553999.1071647,1.1665101236233086,1.138200804314188,95.89338110326828,90.53094643329845,5.36,NA
2021,Tinley Park,Incentive,12.864784283587108,6034063,18118480,20,3,2760622.56,20811506.3467,15085157.5,52028765.86675,150710182.95000002,1166079972.3083,1197297231.82835,12.587532898564865,654913802.0194443,267735539.76679954,0.015537939446926418,0.2772513850222431,1.7764926996049375,4.3455179285179435,-2.57,452554.725
2021,Tinley Park,Non-Incentive,12.864784283587108,472899221,1419828536,20799,7,147949560.39000002,1145268465.9616,472899221,1145268465.9616,150710182.95000002,1166079972.3083,1197297231.82835,12.587532898564865,14416104492.980556,14733631761.390709,1.2176081998813468,0.2772513850222431,97.76135542399795,95.65448207148205,2.11,NA
2021,University Park,Non-Incentive,20.70725,995216,2960898,4,2,619608.36,2950903.8101000004,995216,2950903.8101000004,619608.36,2950903.8101000004,2950903.8101000004,20.997240163480715,61960835.99999999,61105102.92169323,1.0033868233406296,-0.2899901634807165,98.6189129560699,99.99999999999999,-1.38,NA
2021,Westchester,Incentive,9.68692680115274,47893,143808,1,1,10311.72,104847.1784,119732.5,262117.946,54069539.59,554152735.7484001,554310006.516,9.754386345980441,2556799.7134988387,1015646.9424682027,2.595096815786408e-4,-0.06745954482770067,0.0187840871250186,0.04728724773479875,-0.03,71839.5
2021,Westchester,Non-Incentive,9.68692680115274,222005054,666614629,8674,5,54059227.870000005,554047888.57,222005054,554047888.57,54069539.59,554152735.7484001,554310006.516,9.754386345980441,5404397159.286501,5367021340.910821,1.2029438564436874,-0.06745954482770067,99.26145814460449,99.95271275226519,-0.69,NA
2021,Western Springs,Non-Incentive,8.037145855194124,282003960,846773216,5718,6,62892452.71,783263528.3818,282003960,783263528.3818,62892452.71,783263528.3818,783263528.3818,8.029539284170935,6289245271,6295203220.658509,1.0810834225224417,0.007606571023188735,100.0947323470748,100,0.09,NA
2021,Wheeling,Incentive,12.164830287206266,12906262,38753635,91,2,4642346.47,37461921.2976,32265655,93654803.244,129663803.61,1059245290.3486,1115438172.295,11.624472501529901,1088687684.9460714,455717914.81798196,0.03658608195203407,0.540357785676365,3.5146116505164424,8.39623437409412,-4.88,212740.58241758242
2021,Wheeling,Non-Incentive,12.164830287206266,420222896,1261673224,13697,6,125021457.14,1021783369.051,420222896,1021783369.051,129663803.61,1059245290.3486,1115438172.295,11.624472501529901,11877692676.053928,12429821274.795263,1.191105814201714,0.540357785676365,95.86192081933223,91.60376562590588,4.26,NA
2021,Willow Springs,Incentive,11.165558099101707,407881,1224745,6,1,97795.87,1224744.771,1019702.5,3061861.9274999998,18254021.46,164094004.0553,165931121.2118,11.000963126561388,33683430.163049676,13674958.897171516,0.0074636791700643645,0.16459497254031952,0.7491477386031031,1.8452607956476936,-1.1,101970.25
2021,Willow Springs,Non-Incentive,11.165558099101707,77095144,231493594,3445,6,18156225.59,162869259.2843,77095144,162869259.2843,18254021.46,164094004.0553,165931121.2118,11.000963126561388,1791718715.8369503,1818526177.0965118,1.4107376764478623,0.16459497254031952,99.62331758409753,98.1547392043523,1.47,NA
2021,Wilmette,Non-Incentive,8.615768833481745,675016197,2026871158,11230,7,165407871.01,1920277457.5049999,675016197,1920277457.5049999,165407871.01,1920277457.5049999,1920277457.5049999,8.613748516577028,16540787100.999998,16544666670.009144,1.055509530707868,0.0020203169047174896,100.02345456105236,100,0.02,NA
2021,Winnetka,Non-Incentive,8.662896207974981,468793613,1407646595,5116,5,118036507.47999999,1361680668.468,468793613,1361680668.468,118036507.47999999,1361680668.468,1361680668.468,8.668442624863033,11803650747.999998,11796098299.344275,1.0337567592728738,-0.005546416888051908,99.93601599355179,100,-0.06,NA
2021,Worth,Non-Incentive,13.252432369942197,70903537,212902086,4325,8,22944632.65,173363848.71425,70903537,173363848.71425,22944632.65,173363848.71425,173363848.71425,13.234958049309862,2294463265,2297492680.4784884,1.2280650641929367,0.017474320632334894,100.13203155285593,100,0.13,NA
2021,NA,Incentive,9.89365086042065,2966707,8908133,18,2,846101.49,9059405.36292,7416767.5,22648513.4073,232948670.06000003,2365522749.00972,2379111857.0541,9.791413101040373,221760950.89532575,89630593.6637529,0.0037658200512885437,0.10223775938027657,0.3847654233899123,0.9519734576643314,-0.57,247225.58333333334
2021,NA,Non-Incentive,9.89365086042065,959330363,2879272836,41822,7,232102568.57000002,2356463343.6468,959330363,2356463343.6468,232948670.06000003,2365522749.00972,2379111857.0541,9.791413101040373,23073106055.10468,23314025587.420883,1.217182475715083,0.10223775938027657,100.08224378965522,99.04802654233568,1.03,NA
